datetime,"(0, 0)","(0, 1)","(0, 2)","(0, 3)","(0, 4)","(0, 5)","(0, 6)","(1, 0)","(1, 1)","(1, 2)","(1, 3)","(1, 4)","(1, 5)","(1, 6)","(2, 0)","(2, 1)","(2, 2)","(2, 3)","(2, 4)","(2, 5)","(2, 6)","(3, 0)","(3, 1)","(3, 2)","(3, 3)","(3, 4)","(3, 5)","(3, 6)","(4, 0)","(4, 1)","(4, 2)","(4, 3)","(4, 4)","(4, 5)","(4, 6)","(5, 0)","(5, 1)","(5, 2)","(5, 3)","(5, 4)","(5, 5)","(5, 6)","(6, 0)","(6, 1)","(6, 2)","(6, 3)","(6, 4)","(6, 5)","(6, 6)"
2014-05-27 20:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,2,2,1,9,20,25,24,15,2,0,0,1,21,47,14,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2014-05-27 20:10:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,1,2,1,9,22,22,27,16,2,0,0,1,21,49,13,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2014-05-27 20:20:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,1,2,1,11,19,22,25,13,2,0,0,1,20,53,15,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2014-05-27 20:30:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,0,1,2,1,9,23,20,23,12,3,0,0,1,22,47,20,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2014-05-27 20:40:00,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,1,1,2,1,6,24,21,23,11,3,2,0,0,24,44,18,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2014-05-27 20:50:00,0,2,0,0,0,0,0,0,0,0,0,1,0,0,3,4,3,0,1,2,1,6,24,23,22,12,3,1,0,0,25,42,17,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0
2014-05-27 21:00:00,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,6,2,1,1,2,1,4,26,23,24,11,2,1,0,2,23,44,14,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0
2014-05-27 21:10:00,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2,5,2,1,1,2,1,3,24,23,26,10,2,2,0,1,24,43,15,2,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0
2014-05-27 21:20:00,1,3,0,0,0,0,0,0,1,0,0,1,0,0,2,5,2,1,1,2,2,4,20,22,23,11,2,1,0,2,29,43,14,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0
2014-05-27 21:30:00,1,3,0,0,0,0,0,0,1,0,0,1,0,0,2,4,2,0,1,2,2,4,19,20,26,9,2,1,0,2,26,45,19,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0
2014-05-27 21:40:00,1,3,0,0,0,0,0,0,1,0,0,1,0,0,3,5,2,0,1,2,2,4,17,22,27,12,3,1,0,3,23,41,19,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2014-05-27 21:50:00,1,3,0,0,0,0,0,0,1,0,0,1,0,0,2,4,2,0,1,3,2,4,14,24,23,13,3,1,0,3,27,44,17,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2014-05-27 22:00:00,1,3,0,0,0,0,0,0,1,0,0,0,1,0,2,2,2,0,1,2,1,4,16,27,24,14,3,1,0,3,26,47,11,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
2014-05-27 22:10:00,1,2,0,0,0,0,0,0,1,0,0,0,0,0,3,2,3,2,1,2,1,4,17,27,26,14,2,2,0,2,27,47,7,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
2014-05-27 22:20:00,1,3,0,0,0,0,0,0,1,0,0,0,0,0,4,2,3,1,1,2,1,4,15,27,26,14,2,2,0,4,26,45,9,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
2014-05-27 22:30:00,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,1,2,1,6,21,20,27,12,4,1,0,6,22,49,9,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2014-05-27 22:40:00,1,3,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,0,1,2,1,6,21,22,28,14,3,0,0,3,19,50,10,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
2014-05-27 22:50:00,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,2,2,2,6,21,23,28,15,1,0,0,3,15,50,11,1,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0
2014-05-27 23:00:00,1,3,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,1,2,2,1,5,24,24,29,10,1,0,0,2,17,46,14,1,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0
2014-05-27 23:10:00,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,2,2,1,4,22,28,29,11,1,0,0,1,21,42,16,1,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0
2014-05-27 23:20:00,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,2,2,1,4,19,28,30,12,1,0,0,1,22,44,15,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
2014-05-27 23:30:00,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,0,2,2,1,4,18,26,31,12,1,0,0,2,22,46,14,1,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0
2014-05-27 23:40:00,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,3,2,0,1,2,1,6,17,29,29,15,1,0,0,2,23,40,15,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
2014-05-27 23:50:00,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,0,1,2,1,6,19,28,29,15,1,0,0,1,26,41,11,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0
2014-05-28 00:00:00,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,3,2,0,1,2,1,7,20,29,30,14,2,0,0,1,27,40,8,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0
2014-05-28 00:10:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0,1,2,1,7,21,24,30,13,4,0,0,1,29,42,8,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0
2014-05-28 00:20:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,1,1,1,7,21,25,28,12,4,0,0,1,30,44,10,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2014-05-28 00:30:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,2,1,1,8,18,25,31,10,4,0,0,1,32,44,10,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2014-05-28 00:40:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,2,1,1,8,18,24,33,9,4,0,0,1,33,42,10,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2014-05-28 00:50:00,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,1,0,2,1,1,8,19,23,29,11,2,0,0,1,35,41,11,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2014-05-28 01:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,1,0,2,1,1,7,18,26,30,12,0,0,0,1,33,41,11,2,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0
2014-05-28 01:10:00,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,2,1,1,7,21,28,31,11,1,1,0,1,30,39,11,2,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0
2014-05-28 01:20:00,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,1,2,1,1,9,19,24,31,12,1,1,0,1,29,41,13,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2014-05-28 01:30:00,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4,0,0,2,1,1,9,18,24,32,12,1,1,0,1,26,45,13,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014-05-28 01:40:00,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4,0,1,2,1,1,10,17,24,32,11,1,1,0,1,25,46,14,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014-05-28 01:50:00,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3,0,1,2,1,1,10,16,25,32,12,0,1,0,1,25,44,17,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014-05-28 02:00:00,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3,0,1,2,1,1,10,17,23,34,12,0,1,0,1,23,44,17,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2014-05-28 02:10:00,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,2,0,1,2,1,1,10,19,22,35,10,0,1,0,1,22,44,18,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2014-05-28 02:20:00,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2,0,1,2,1,1,10,17,23,32,11,0,1,0,1,24,43,19,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
2014-05-28 02:30:00,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,2,1,1,9,18,22,32,12,0,1,0,0,25,44,19,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
2014-05-28 02:40:00,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1,0,1,2,1,1,10,18,22,33,10,0,1,0,0,24,45,19,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
2014-05-28 02:50:00,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1,0,1,2,1,1,10,17,22,36,10,0,1,0,0,24,43,19,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
2014-05-28 03:00:00,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2,1,0,1,2,1,1,10,18,22,33,11,0,1,0,0,25,42,19,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2014-05-28 03:10:00,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2,1,1,1,2,1,1,9,18,21,32,13,0,1,0,2,22,40,22,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2014-05-28 03:20:00,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2,4,1,1,2,1,1,9,18,22,30,12,0,1,0,2,19,40,24,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2014-05-28 03:30:00,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,5,1,1,3,1,1,9,18,23,31,17,0,1,0,2,16,35,24,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2014-05-28 03:40:00,0,0,0,0,0,0,0,1,3,0,0,0,0,1,2,5,1,0,3,1,1,8,19,23,32,16,0,1,0,1,15,36,24,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2014-05-28 03:50:00,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,5,2,0,3,1,1,8,22,22,30,14,0,1,0,1,15,37,25,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2014-05-28 04:00:00,0,1,0,0,0,0,0,0,4,0,0,0,0,1,1,5,1,0,3,1,1,9,21,21,28,15,0,1,0,1,15,38,27,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2014-05-28 04:10:00,0,1,0,0,0,0,0,0,3,0,0,0,0,1,1,4,3,0,3,1,1,9,20,20,26,15,0,1,0,1,17,40,27,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2014-05-28 04:20:00,0,1,0,0,0,0,0,0,3,0,0,0,0,1,2,5,3,0,3,1,1,10,19,18,26,16,0,1,0,1,16,39,28,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2014-05-28 04:30:00,0,2,0,0,0,0,0,0,5,0,0,0,0,1,2,5,3,1,3,1,1,11,18,19,24,17,0,1,0,1,16,36,27,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2014-05-28 04:40:00,0,2,0,0,0,0,0,0,6,0,0,0,0,1,2,5,3,1,3,1,1,10,17,20,25,18,0,1,0,1,15,36,26,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2014-05-28 04:50:00,0,2,0,0,0,0,0,0,4,0,0,0,0,1,2,5,2,1,3,1,1,9,20,21,23,19,0,1,0,1,14,40,25,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014-05-28 05:00:00,0,3,0,0,0,0,0,1,5,0,0,0,0,1,1,4,2,1,3,1,1,9,20,21,23,18,0,0,0,0,15,41,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-28 05:10:00,0,3,0,0,0,0,0,0,4,0,0,0,0,1,1,5,2,1,5,1,1,9,22,23,22,18,0,0,0,0,13,39,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-28 05:20:00,0,4,0,0,0,0,0,0,4,0,0,0,0,1,1,3,2,1,4,1,1,8,22,24,22,18,0,0,0,0,13,40,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-28 05:30:00,0,4,0,0,0,0,0,0,4,0,0,0,0,1,1,3,1,1,3,1,1,8,22,25,20,17,0,1,0,0,14,42,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-28 05:40:00,0,5,0,0,0,0,0,0,4,0,0,0,0,1,1,4,1,1,3,1,1,8,20,25,19,16,0,1,0,0,16,41,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-28 05:50:00,0,5,0,0,0,0,0,0,4,0,0,0,0,1,0,4,2,0,4,1,1,8,21,28,19,15,0,1,0,0,18,38,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-28 06:00:00,0,5,0,0,0,0,0,0,4,0,0,0,0,1,1,5,2,0,3,2,1,8,21,31,19,15,0,0,0,0,16,38,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-28 06:10:00,0,3,0,0,0,0,0,0,5,0,0,0,0,1,1,5,2,2,3,1,1,8,20,30,21,15,0,0,0,0,17,37,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-28 06:20:00,0,4,0,0,0,0,0,0,5,0,0,0,0,1,1,5,3,2,3,1,1,8,19,29,21,15,0,0,0,2,15,37,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-28 06:30:00,0,4,0,0,0,0,0,0,6,0,0,0,0,0,1,4,1,1,2,1,2,9,20,30,23,18,0,0,0,1,13,37,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-28 06:40:00,0,2,0,0,0,0,0,0,6,0,1,0,0,0,0,3,2,1,2,1,1,10,21,31,24,19,1,0,0,1,12,37,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-05-28 06:50:00,0,3,0,1,0,0,0,0,5,0,0,0,0,0,0,6,2,0,2,1,0,8,19,31,22,19,2,0,0,2,12,41,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-05-28 07:00:00,0,2,0,1,0,0,0,0,4,0,0,0,0,0,0,5,2,0,4,1,0,4,21,32,26,18,1,0,0,3,16,38,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-05-28 07:10:00,0,2,0,1,0,0,0,0,2,0,1,0,0,0,0,8,1,1,3,1,0,5,16,34,27,15,1,0,0,2,16,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014-05-28 07:20:00,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,2,1,1,5,0,0,3,14,36,31,15,1,0,0,1,17,46,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-05-28 07:30:00,0,2,0,0,0,0,0,0,3,1,1,0,0,0,0,0,3,1,5,0,0,4,14,34,35,14,0,0,0,1,16,42,18,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
2014-05-28 07:40:00,0,3,1,0,0,0,0,0,3,1,1,0,0,0,0,1,1,1,2,0,0,4,13,32,34,16,0,0,0,1,16,42,22,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
2014-05-28 07:50:00,0,3,1,0,0,0,0,0,1,1,0,0,1,0,0,1,2,0,2,0,0,5,16,26,27,16,0,0,0,2,17,46,24,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,1
2014-05-28 08:00:00,0,3,1,0,0,0,1,0,1,1,0,0,0,0,0,1,4,0,2,0,0,7,16,23,28,18,0,0,0,2,17,45,21,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,1
2014-05-28 08:10:00,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,3,0,2,0,0,6,22,25,28,21,0,0,0,1,21,42,15,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
2014-05-28 08:20:00,0,1,1,0,0,0,1,1,2,3,1,0,0,0,1,1,2,0,4,0,0,7,23,23,26,20,0,0,0,3,20,42,12,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2014-05-28 08:30:00,0,1,2,0,0,0,1,1,2,2,1,0,0,0,1,3,0,1,5,0,0,8,18,31,26,17,0,0,0,1,19,39,14,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
2014-05-28 08:40:00,0,1,2,0,0,0,1,1,1,2,0,0,0,0,1,2,0,0,5,0,0,7,20,31,27,15,0,0,0,1,17,41,19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2014-05-28 08:50:00,0,2,1,0,0,0,1,1,1,1,0,0,0,0,0,2,1,0,5,0,0,7,17,33,26,10,0,0,0,1,23,47,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-05-28 09:00:00,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,2,1,0,4,0,0,8,17,33,25,8,0,0,0,0,27,51,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2014-05-28 09:10:00,0,0,0,0,0,0,1,1,2,1,0,0,0,0,2,2,1,1,3,0,0,8,19,35,22,12,0,0,0,1,20,51,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-05-28 09:20:00,1,1,0,0,0,0,1,1,1,1,0,0,0,0,2,2,1,2,4,0,0,8,18,31,24,12,0,0,0,0,23,48,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2014-05-28 09:30:00,1,2,0,0,0,0,1,1,1,1,0,0,0,0,1,2,1,1,4,0,0,8,21,31,22,10,0,0,0,1,20,47,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2014-05-28 09:40:00,1,2,0,0,0,0,1,1,1,1,0,0,0,0,2,1,2,1,4,0,0,7,22,28,24,9,0,1,0,1,22,44,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2014-05-28 09:50:00,1,2,0,0,0,0,1,2,1,1,0,0,0,0,2,1,2,1,4,0,0,9,17,36,23,6,0,1,0,2,23,42,17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2014-05-28 10:00:00,0,1,0,0,0,0,1,2,1,1,1,0,0,0,3,2,2,0,4,0,0,7,15,39,25,7,0,0,0,1,24,43,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2014-05-28 10:10:00,0,0,1,0,0,0,1,0,1,2,1,0,0,0,2,4,4,2,4,0,0,7,17,39,24,8,0,0,0,2,19,45,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2014-05-28 10:20:00,0,2,1,0,0,0,1,0,1,1,0,0,0,0,2,6,3,2,2,0,0,7,19,39,24,8,0,0,0,2,19,43,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2014-05-28 10:30:00,0,1,1,0,0,0,1,0,2,1,0,0,0,0,1,5,3,3,2,0,0,5,22,39,24,9,0,0,0,4,19,38,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2014-05-28 10:40:00,0,1,1,0,0,0,1,0,2,1,0,1,0,0,1,5,2,1,2,0,0,6,24,34,28,6,0,0,0,3,21,40,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2014-05-28 10:50:00,0,1,1,0,0,0,1,0,3,1,0,0,0,0,2,4,1,3,1,0,0,6,26,31,27,10,0,0,0,3,19,39,13,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
2014-05-28 11:00:00,0,1,1,0,0,0,1,0,3,1,0,0,0,0,1,5,2,2,1,0,0,8,23,32,27,11,0,0,0,2,19,40,13,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2014-05-28 11:10:00,0,1,1,0,0,0,1,0,4,1,0,0,0,0,0,4,1,2,1,0,0,9,15,38,25,11,0,0,0,2,17,42,18,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2014-05-28 11:20:00,0,1,1,0,0,0,1,0,3,1,0,0,0,0,2,3,1,2,1,1,0,6,16,37,23,12,0,0,0,1,19,38,24,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2014-05-28 11:30:00,0,1,1,0,0,0,1,0,3,0,0,0,0,0,2,3,2,2,1,0,0,5,17,32,24,13,0,1,0,2,19,40,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-05-28 11:40:00,0,1,1,0,0,0,1,0,3,0,0,0,0,0,2,2,3,1,1,0,1,5,22,27,26,13,1,0,0,1,23,35,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-05-28 11:50:00,1,1,0,0,0,0,1,0,2,0,0,0,0,0,2,4,3,0,3,0,1,6,20,26,25,13,0,0,0,1,26,41,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2014-05-28 12:00:00,1,1,0,0,0,0,1,0,2,0,0,0,0,0,2,4,3,0,3,0,1,7,21,29,23,14,0,0,0,2,20,48,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2014-05-28 12:10:00,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3,5,2,0,3,0,1,7,24,29,21,15,0,0,0,3,20,44,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-05-28 12:20:00,1,1,0,0,0,0,1,0,1,0,0,0,0,0,4,4,2,0,2,2,1,4,25,29,25,12,0,0,0,2,21,44,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-05-28 12:30:00,1,1,0,0,0,0,1,0,0,0,1,0,0,0,4,6,1,0,2,2,1,5,27,25,26,11,0,0,0,3,24,43,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2014-05-28 12:40:00,1,0,0,0,0,0,1,0,0,0,1,0,0,0,4,7,1,0,2,2,1,6,25,25,24,12,0,0,0,2,26,42,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-05-28 12:50:00,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,6,1,0,2,1,1,6,23,26,29,11,0,0,0,1,28,42,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-05-28 13:00:00,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,5,0,0,2,0,1,6,23,31,27,11,0,0,0,1,26,43,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2014-05-28 13:10:00,1,0,1,1,0,0,1,0,0,0,0,0,0,0,3,4,0,0,1,0,1,8,16,33,29,12,1,0,0,1,23,43,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2014-05-28 13:20:00,0,1,0,1,0,0,1,0,0,1,0,0,0,0,3,3,1,0,2,0,1,8,17,30,27,11,0,0,0,1,27,39,20,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
2014-05-28 13:30:00,0,1,0,1,0,0,1,0,1,1,0,0,0,0,3,3,1,0,1,0,1,6,19,32,26,11,0,0,1,1,26,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-05-28 13:40:00,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2,5,0,0,1,0,1,5,24,35,28,9,0,0,1,1,21,39,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-05-28 13:50:00,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,4,1,0,0,0,1,7,27,37,25,8,0,0,1,1,16,44,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-05-28 14:00:00,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,4,1,0,0,0,1,7,27,41,22,9,0,0,1,1,16,49,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-05-28 14:10:00,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,5,1,0,0,1,2,7,24,40,21,9,0,0,1,1,21,48,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-28 14:20:00,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,6,3,0,0,0,2,7,25,38,19,9,0,0,0,1,24,45,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-05-28 14:30:00,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,6,2,0,1,0,2,8,23,38,23,9,0,0,0,2,24,41,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-05-28 14:40:00,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,6,2,1,0,0,0,11,23,34,18,7,2,1,0,5,23,44,13,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2014-05-28 14:50:00,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,3,1,1,0,0,0,14,23,31,20,7,2,0,0,3,20,48,14,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
2014-05-28 15:00:00,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,13,24,28,20,8,1,1,0,4,21,47,14,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0
2014-05-28 15:10:00,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,4,1,1,0,0,0,14,21,30,21,7,1,1,0,3,19,48,16,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
2014-05-28 15:20:00,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,2,2,0,0,0,0,12,22,32,25,5,2,0,0,1,22,45,18,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2014-05-28 15:30:00,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,5,1,0,1,0,0,11,23,28,24,6,1,0,0,1,19,46,21,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2014-05-28 15:40:00,0,0,1,0,1,0,1,0,0,0,2,0,0,0,1,6,1,0,1,0,0,9,21,32,27,7,1,0,0,1,22,42,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-05-28 15:50:00,0,0,1,0,1,0,1,0,1,0,2,0,0,0,0,6,2,0,0,0,0,7,22,26,30,8,1,0,0,3,22,44,18,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-05-28 16:00:00,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,8,1,0,0,0,0,5,28,24,26,11,3,0,0,3,21,45,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-28 16:10:00,0,1,0,2,1,0,1,0,1,1,2,0,0,1,0,7,2,0,0,0,0,6,25,25,29,9,3,1,0,2,19,47,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
